pid;Anrede;PLZ;Ort;idPersonenTyp;import
72198;2;3052;Zollikofen;1;0
72199;3;3007;Bern;1;0
72202;3;3006;Bern;1;0
72203;3;3312;Fraubrunnen;1;0
72204;2;3400;Burgdorf;1;0
72205;2;3000;Bern;1;0
72207;3;6436;Bisisthal;1;0
72208;3;3008;Bern;1;0
72209;2;3007;Bern;1;0
72210;3;3034;Murzelen;1;0
72211;3;3027;Bern;1;0
72212;2;3006;Bern;1;0
72213;2;3012;Bern;1;0
72214;2;3012;Bern;1;0
72217;3;3015;Bern;1;0
72218;2;3013;Bern;1;0
72219;3;4612;Wangen b. Olten;1;0
72220;2;3326;Krauchthal;1;0
72221;2;3018;Bern;1;0
72232;3;3027;Bern;1;0
72236;3;3014;Bern;1;0
72237;2;3018;Bern;1;0
71715;3;1005;Lausanne;1;0
71752;2;3110;Münsingen;1;0
71812;3;3072;Ostermundigen;1;0
71813;3;3005;Bern;1;0
71814;3;3053;Münchenbuchsee;1;0
71815;3;3960;Sierre;1;0
71816;3;3074;Muri b. Bern;1;0
71817;2;3014;Bern;1;0
71818;3;3072;Ostermundigen;1;0
71819;3;8052;Zürich;1;0
71820;3;3053;Münchenbuchsee;1;0
71832;3;3084;Wabern;1;0
71833;3;3012;Bern;1;0
71842;3;3012;Bern;1;0
71849;2;3007;Bern;1;0
71874;3;3114;Wichtrach;1;0
71890;3;3011;Bern;1;0
71891;3;3011;Bern;1;0
71892;3;3700;Spiez;1;0
71893;3;3550;Langnau i. E.;1;0
71896;3;3075;Rüfenacht;1;0
71897;2;3014;Bern;1;0
71913;2;3008;Bern;1;0
71950;2;5312;Döttingen;1;0
71954;3;3065;Bolligen;1;0
71956;2;3027;Bern;1;0
71957;3;5103;Möriken AG;1;0
72165;3;3250;Lyss;1;0
72200;3;3012;Bern;1;0
72238;2;3000;Bern;1;0
72239;3;3006;Bern;1;0
72240;3;8835;Feusisberg;1;0
72241;3;3000;Bern;1;0
72253;2;3007;Bern;1;0
72255;2;3015;Bern;1;0
72256;3;3097;Liebefeld;1;0
72257;2;3008;Bern;1;0
72258;3;3072;Ostermundigen;1;0
72259;3;3006;Bern;1;0
72262;3;3018;Bern;1;0
72263;2;1950;Sion;1;0
72264;2;3013;Bern;1;0
72265;1;3011;Bern;1;0
72266;2;3537;Eggiwil;1;0
72267;3;3326;Krauchthal;1;0
72268;3;3013;Bern;1;0
72269;2;9492;Eschen;1;0
72270;3;3014;Bern;1;0
72271;2;3038;Kirchlindach;1;0
72272;3;7554;Sent;1;0
72273;3;3007;Bern;1;0
72274;3;3014;Bern;1;0
72277;2;2883;Montmelon;1;0
72278;3;3048;Worblaufen;1;0
72302;2;3974;Mollens VS;1;0
72303;3;3084;Wabern;1;0
72304;2;3600;Thun;1;0
72305;3;3074;Muri b. Bern;1;0
72307;3;3012;Bern;1;0
72308;3;6500;Bellinzona;1;0
72309;2;3012;Bern;1;0
72315;2;3007;Bern;1;0
72316;3;3007;Bern;1;0
72317;2;3007;Bern;1;0
72322;2;3038;Kirchlindach;1;0
72323;2;3014;Bern;1;0
72324;1;3007;Bern;1;0
72325;2;3510;Freimettigen;1;0
72326;2;3006;Bern;1;0
72327;2;3303;Jegenstorf;1;0
72328;3;3006;Bern;1;0
72329;3;3007;Bern;1;0
72330;2;3006;Bern;1;0
72331;3;3322;Schönbühl-Urtenen;1;0
72333;1;3600;Thun;1;0
72334;1;3110;Münsingen;1;0
72335;1;3012;Bern;1;0
72336;1;3110;Münsingen;1;0
72339;1;3203;Mühleberg;1;0
72340;2;3052;Zollikofen;1;0
72341;3;3006;Bern;1;0
72345;2;3006;Bern;1;0
72347;2;4600;Olten;1;0
72349;3;3303;Jegenstorf;1;0
72350;2;3053;Diemerswil;1;0
72352;3;3072;Ostermundigen;1;0
72353;3;3012;Bern;1;0
72354;2;3047;Bremgarten b. Bern;1;0
72355;2;3052;Zollikofen;1;0
72356;2;2504;Biel/Bienne;1;0
72357;3;3012;Bern;1;0
72358;2;3110;Münsingen;1;0
72359;3;3145;Niederscherli;1;0
72360;2;3044;Säriswil;1;0
71755;1;3074;Muri b. Bern;1;0
71757;1;3013;Bern;1;0
71759;1;8042;Zürich;1;0
71760;1;2502;Biel/Bienne;1;0
71761;1;1700;Fribourg;1;0
71764;1;3110;Münsingen;1;0
71765;1;3018;Bern;1;0
71772;2;4410;Liestal;1;0
71774;3;4133;Pratteln;1;0
71775;3;1012;Lausanne;1;0
71776;3;1012;Lausanne;1;0
71807;2;3014;Bern;1;0
71990;3;6370;Stans;1;0
71995;3;1734;Tentlingen;1;0
71996;2;3421;Lyssach;1;0
72000;1;3011;Bern;1;0
72001;2;3005;Bern;1;0
72002;2;3011;Bern;1;0
72003;3;3013;Bern;1;0
72011;2;3048;Worblaufen;1;0
72018;2;3014;Bern;1;0
72020;2;1401;Yverdon;1;0
72021;3;8722;Kaltbrunn;1;0
72022;3;3008;Bern;1;0
72023;2;3005;Bern;1;0
72024;2;3011;Bern;1;0
72025;3;3000;Bern;1;0
72026;3;3007;Bern;1;0
72027;2;3008;Bern;1;0
72028;2;3018;Bern;1;0
72030;2;3510;Konolfingen;1;0
72031;2;3006;Bern;1;0
72039;3;2503;Biel/Bienne;1;0
72044;3;D-79102;Freiburg;1;0
72052;3;5507;Mellingen;1;0
72073;2;3007;Bern;1;0
72074;1;3012;Bern;1;0
72077;1;3012;Bern;1;0
72172;3;3018;Bern;1;0
72178;2;3072;Ostermundigen;1;0
72189;3;3047;Bremgarten b. Bern;1;0
72194;3;3012;Bern;1;0
72195;2;3000;Bern;1;0
72275;2;3018;Bern;1;0
72296;1;3018;Bern;1;0
72298;3;3018;Bern;1;0
72301;3;3018;Bern;1;0
72306;1;3013;Bern;1;0
72346;3;3084;Wabern;1;0
72361;3;3027;Bern;1;0
72362;2;3006;Bern;1;0
72364;1;3027;Bern;1;0
72365;2;3027;Bern;1;0
72371;3;7050;Arosa;1;0
72373;3;3098;Köniz;1;0
72374;2;3014;Bern;1;0
72383;3;3097;Liebefeld;1;0
72384;2;3006;Bern;1;0
72385;3;3014;Bern;1;0
72386;3;2502;Biel/Bienne;1;0
72387;2;3008;Bern;1;0
72388;2;3856;Brienzwiler;1;0
72389;2;2502;Biel/Bienne;1;0
72390;3;3302;Moosseedorf;1;0
72391;3;3313;Büren zum Hof;1;0
72392;3;3125;Toffen;1;0
72393;3;3027;Bern;1;0
72394;3;3074;Muri b. Bern;1;0
72395;2;3033;Wohlen b. Bern;1;0
72398;2;4054;Basel;1;0
72404;3;3000;Bern;1;0
72408;3;3006;Bern;1;0
72409;2;3012;Bern;1;0
72416;3;3018;Bern;1;0
72420;3;3014;Bern;1;0
72421;3;2067;Chaumont;1;0
72424;3;1205;Genève;1;0
72429;3;3008;Bern;1;0
72434;3;3001;Bern;1;0
72435;3;3012;Bern;1;0
72436;2;3095;Spiegel b. Bern;1;0
72438;2;3005;Bern;1;0
72439;2;3252;Worben;1;0
72440;3;3097;Liebefeld;1;0
72441;2;3123;Belp;1;0
72442;2;3047;Bremgarten b. Bern;1;0
72443;3;3004;Bern;1;0
72444;3;3006;Bern;1;0
72445;3;3185;Schmitten FR;1;0
72448;3;3011;Bern;1;0
72449;2;3006;Bern;1;0
71883;3;3007;Bern;1;0
71894;1;3037;Herrenschwanden;1;0
71895;2;1700;Fribourg;1;0
71943;3;3006;Bern;1;0
72112;2;4466;Ormalingen;1;0
72114;2;3013;Bern;1;0
72118;3;3006;Bern;1;0
72127;3;3000;Bern;1;0
72128;2;3018;Bern;1;0
72129;2;3800;Interlaken;1;0
72139;3;3008;Bern;1;0
72141;3;3012;Bern;1;0
72142;3;3457;Wasen im Emmental;1;0
72143;1;3123;Belp;1;0
72144;1;3015;Bern;1;0
72145;1;3013;Bern;1;0
72146;1;3018;Bern;1;0
72147;3;3006;Bern;1;0
72148;2;3006;Bern;1;0
72149;1;3004;Bern;1;0
72312;2;3012;Bern;1;0
72313;2;3098;Köniz;1;0
72314;1;3084;Wabern;1;0
72318;3;3250;Lyss;1;0
72319;3;3012;Bern;1;0
72320;3;3098;Köniz;1;0
72321;2;3013;Bern;1;0
72332;3;3645;Gwatt (Thun);1;0
72337;2;3302;Moosseedorf;1;0
72338;2;3007;Bern;1;0
72342;3;2552;Orpund;1;0
72344;2;3000;Bern;1;0
72348;3;3232;Ins;1;0
72375;3;3324;Hindelbank;1;0
72379;3;3007;Bern;1;0
72397;3;3600;Thun;1;0
72426;3;3086;Englisberg;1;0
72427;2;3005;Bern;1;0
72428;2;3013;Bern;1;0
72433;2;3150;Schwarzenburg;1;0
72446;3;3006;Bern;1;0
72447;2;3007;Bern;1;0
72454;2;1009;Pully;1;0
72455;2;3084;Wabern;1;0
72456;3;3707;Därligen;1;0
72457;3;4500;Solothurn;1;0
72459;3;3015;Bern;1;0
72460;2;3018;Bern;1;0
72462;3;3007;Bern;1;0
72463;2;3551;Oberfrittenbach;1;0
72464;2;3513;Bigenthal;1;0
72465;3;3052;Wohlen bei Bern;1;0
72469;2;3004;Bern;1;0
72474;3;3007;Bern;1;0
72475;2;3007;Bern;1;0
72476;2;3303;Jegenstorf;1;0
72477;1;3401;Burgdorf;1;0
72483;3;3008;Bern;1;0
72484;3;3027;Bern;1;0
72485;3;4456;Tenniken;1;0
72486;2;3072;Ostermundigen;1;0
72487;2;8810;Horgen;1;0
72488;2;1203;Genève;1;0
72491;2;4057;Basel;1;0
72492;3;3008;Bern;1;0
72493;2;3018;Bern;1;0
72494;3;6517;Arbedo;1;0
72495;2;1712;Tafers;1;0
72496;2;3014;Bern;1;0
72497;2;3012;Bern;1;0
72503;2;3154;Rüschegg Heubach;1;0
72504;3;3012;Bern;1;0
72505;3;3097;Liebefeld;1;0
72506;2;3004;Bern;1;0
72507;2;3235;Erlach;1;0
72510;3;1763;Granges-Paccot;1;0
72512;3;3015;Bern;1;0
72513;2;3007;Bern;1;0
72514;2;3006;Bern;1;0
72515;2;4132;Muttenz;1;0
72516;1;3113;Rubigen;1;0
72517;1;4002;Basel;1;0
72518;1;4500;Solothurn;1;0
72519;3;3098;Köniz;1;0
72520;3;3125;Toffen;1;0
72521;1;8956;Killwangen;1;0
72522;2;4537;Wiedlisbach;1;0
72523;1;3047;Bremgarten b. Bern;1;0
72524;2;3053;Münchenbuchsee;1;0
72525;2;3007;Bern;1;0
72526;2;4415;Lausen;1;0
71906;2;2563;Ipsach;1;0
71907;3;3008;Bern;1;0
71994;2;4937;Ursenbach;1;0
72012;2;3008;Bern;1;0
72013;2;3053;Münchenbuchsee;1;0
72014;2;3006;Bern;1;0
72067;2;3012;Bern;1;0
72075;2;3011;Bern;1;0
72076;2;3072;Ostermundigen;1;0
72085;3;3426;Aefligen;1;0
72177;3;3033;Wohlen b. Bern;1;0
72184;1;3018;Bern;1;0
72366;2;3027;Bern;1;0
72368;3;3027;Bern;1;0
72369;3;3027;Bern;1;0
72370;3;4616;Kappel SO;1;0
72478;3;3006;Bern;1;0
72489;3;3042;Ortschwaben;1;0
72490;3;3013;Bern;1;0
72527;3;3007;Bern;1;0
72528;3;3098;Köniz;1;0
72529;2;3072;Ostermundigen;1;0
72534;3;3014;Bern;1;0
72536;3;3006;Bern;1;0
72539;3;3264;Diessbach b.Büren;1;0
72545;2;3714;Frutigen;1;0
72546;2;3322;Mattstetten;1;0
72547;3;8488;Turbenthal;1;0
72548;2;3007;Bern;1;0
72549;2;3007;Bern;1;0
72551;3;9542;Münchwilen TG;1;0
72552;3;3184;Wünnewil;1;0
72557;3;3110;Münsingen;1;0
72558;3;4657;Dulliken;1;0
72559;3;3422;Alchenflüh;1;0
72560;3;3008;Bern;1;0
72561;3;8057;Zürich;1;0
72562;3;3013;Bern;1;0
72563;2;3011;Bern;1;0
72564;2;3074;Muri b. Bern;1;0
72565;3;3018;Bern;1;0
72568;3;3007;Bern;1;0
72569;3;4900;Langenthal;1;0
72570;3;3631;Höfen b. Thun;1;0
72571;3;3027;Bern;1;0
72572;3;3006;Bern;1;0
72573;3;4542;Luterbach;1;0
72574;3;3000;Bern;1;0
72576;2;3000;Bern;1;0
72578;2;3011;Bern;1;0
72580;2;3008;Bern;1;0
72581;3;3604;Thun;1;0
72582;3;3000;Bern;1;0
72583;2;3012;Bern;1;0
72585;2;3007;Bern;1;0
72586;2;3027;Bern;1;0
72587;2;3007;Bern;1;0
72588;2;3000;Bern;1;0
72602;2;6005;Luzern;1;0
72611;3;3014;Bern;1;0
72618;2;3084;Wabern;1;0
72619;2;3147;Mittelhäusern;1;0
72620;3;1260;Nyon;1;0
72621;2;3014;Bern;1;0
72626;2;3150;Schwarzenburg;1;0
72632;3;3018;Bern;1;0
72633;2;3018;Bern;1;0
72634;3;3018;Bern;1;0
72637;3;3073;Gümligen;1;0
72638;3;1722;Bourguillon;1;0
72642;2;3000;Bern;1;0
72646;3;3018;Bern;1;0
72647;3;3018;Bern;1;0
72648;2;3013;Bern;1;0
72649;3;3250;Lyss;1;0
72650;3;3123;Belp;1;0
72651;3;2540;Grenchen;1;0
72652;2;2545;Selzach;1;0
72654;3;3018;Bern;1;0
72655;3;3015;Bern;1;0
72656;2;4563;Gerlafingen;1;0
72657;2;3012;Bern;1;0
72658;2;3012;Bern;1;0
72664;3;3027;Bern;1;0
72665;3;3098;Köniz;1;0
72666;3;5703;Seon;1;0
72667;2;3014;Bern;1;0
72670;3;3018;Bern;1;0
72672;2;3013;Bern;1;0
72673;3;2563;Ipsach;1;0
72674;2;3006;Bern;1;0
72681;3;3012;Bern;1;0
72693;3;3014;Bern;1;0
71967;2;2560;Nidau;1;0
71969;3;3612;Steffisburg;1;0
71970;3;3005;Bern;1;0
72041;2;8554;Eschikofen;1;0
72054;2;7000;Chur;1;0
72055;2;3097;Liebefeld;1;0
72059;3;3004;Bern;1;0
72121;3;3084;Wabern;1;0
72123;3;D-47789;Krefeld;1;0
72131;3;3014;Bern;1;0
72201;2;3013;Bern;1;0
72206;3;3011;Bern;1;0
72222;1;3001;Bern;1;0
72224;3;3018;Bern;1;0
72225;1;3074;Muri b. Bern;1;0
72227;1;1204;Genève;1;0
72228;3;3065;Bolligen;1;0
72229;1;3048;Worblaufen;1;0
72230;3;3280;Murten;1;0
72231;1;3012;Bern;1;0
72233;3;9000;St. Gallen;1;0
72234;1;3400;Burgdorf;1;0
72401;2;3014;Bern;1;0
72402;2;3014;Bern;1;0
72403;3;3015;Bern;1;0
72413;2;3018;Bern;1;0
72419;3;3210;Kerzers;1;0
72579;3;7203;Trimmis;1;0
72629;2;3018;Bern;1;0
72663;3;3005;Bern;1;0
72668;2;3084;Wabern;1;0
72675;2;3065;Bolligen;1;0
72676;3;3012;Bern;1;0
72677;2;9000;St.Gallen;1;0
72678;3;3000;Bern;1;0
72679;2;3007;Bern;1;0
72680;3;3097;Liebefeld;1;0
72686;1;2501;Biel ;1;0
72689;1;3098;Köniz;1;0
72690;2;3006;Bern;1;0
72691;3;3012;Bern;1;0
72692;2;3012;Bern;1;0
72694;3;3011;Bern;1;0
72695;1;3011;Bern;1;0
72696;2;3005;Bern;1;0
72697;2;3018;Bern;1;0
72698;3;3018;Bern;1;0
72699;3;3005;Bern;1;0
72701;2;3072;Ostermundigen;1;0
72702;3;3007;Bern;1;0
72714;3;3645;Gwatt (Thun);1;0
72715;3;3063;Ittigen;1;0
72719;2;3027;Bern;1;0
72720;3;3008;Bern;1;0
72721;3;2720;Tramelan;1;0
72724;2;2534;Orvin;1;0
72727;2;3006;Bern;1;0
72728;2;3007;Bern;1;0
72729;2;3084;Wabern;1;0
72732;3;3014;Bern;1;0
72734;3;3008;Bern;1;0
72735;2;3012;Bern;1;0
72736;3;4625;Oberbuchsiten;1;0
72741;1;3172;Niederwangen BE;1;0
72742;2;3072;Ostermundigen;1;0
72745;3;3018;Bern;1;0
72746;2;3014;Bern;1;0
72751;3;3006;Bern;1;0
72752;2;3902;Glis;1;0
72753;2;8575;Bürglen TG;1;0
72754;2;3006;Bern;1;0
72755;3;3014;Bern;1;0
72757;2;3006;Bern;1;0
72758;2;3072;Ostermundigen;1;0
72765;2;3007;Bern;1;0
72766;3;3097;Liebefeld;1;0
72767;2;3006;Bern;1;0
72768;3;3000;Bern;1;0
72771;3;3014;Bern;1;0
72772;1;3052;Zollikofen;1;0
72773;2;5234;Villigen;1;0
72775;2;3012;Bern;1;0
72778;1;3011;Bern;1;0
72779;2;4566;Halten;1;0
72780;3;3510;Konolfingen;1;0
72784;3;2555;Brügg BE;1;0
72786;3;3008;Bern;1;0
72787;2;3012;Bern;1;0
72788;2;3027;Bern;1;0
72790;3;2065;Savagnier;1;0
72794;2;3253;Schnottwil;1;0
72795;3;3007;Bern;1;0
72796;2;3012;Bern;1;0
72797;3;3027;Bern;1;0
72070;3;3084;Wabern;1;0
72071;2;3013;Bern;1;0
72078;2;3012;Bern;1;0
72181;2;3011;Bern;1;0
72254;3;3012;Bern;1;0
72260;3;3011;Bern;1;0
72261;3;3014;Bern;1;0
72276;3;3014;Bern;1;0
72280;3;3147;Mittelhäusern;1;0
72281;3;3013;Bern;1;0
72282;3;3008;Bern;1;0
72283;2;3067;Boll;1;0
72284;3;3014;Bern;1;0
72285;3;1700;Fribourg;1;0
72286;2;3014;Bern;1;0
72287;3;3005;Bern;1;0
72288;3;3008;Bern;1;0
72289;3;3000;Bern;1;0
72290;3;3550;Langnau i. E.;1;0
72291;2;3013;Bern;1;0
72292;2;3014;Bern;1;0
72293;2;3264;Diessbach b.Büren;1;0
72294;2;3012;Bern;1;0
72295;3;3007;Bern;1;0
72297;3;3006;Bern;1;0
72299;3;3032;Hinterkappelen;1;0
72300;2;3096;Oberbalm;1;0
72310;2;3006;Bern;1;0
72311;3;3006;Bern;1;0
72376;3;3012;Bern;1;0
72377;3;3065;Bolligen;1;0
72378;1;3053;Wiggiswil;1;0
72538;2;3076;Worb;1;0
72540;3;3013;Bern;1;0
72541;2;3004;Bern;1;0
72542;2;3006;Bern;1;0
72550;2;5734;Reinach AG;1;0
72555;3;3013;Bern;1;0
72556;3;3013;Bern;1;0
72566;3;3007;Bern;1;0
72567;3;3007;Bern;1;0
72635;3;2502;Biel/Bienne;1;0
72636;2;3172;Niederwangen BE;1;0
72639;3;3014;Bern;1;0
72644;3;3084;Wabern;1;0
72660;2;3013;Bern;1;0
72661;2;3012;Bern;1;0
72662;2;3032;Hinterkappelen;1;0
72700;3;3006;Bern;1;0
72704;3;3282;Bargen BE;1;0
72705;3;3008;Bern;1;0
72707;2;3004;Bern;1;0
72716;1;3270;Aarberg;1;0
72718;1;3096;Oberbalm;1;0
72730;2;3005;Bern;1;0
72791;3;3063;Ittigen;1;0
72804;3;9500;Wil SG;1;0
72805;2;3012;Bern;1;0
72808;2;3018;Bern;1;0
72809;3;3000;Bern;1;0
72822;3;3007;Bern;1;0
72823;2;3037;Herrenschwanden;1;0
72824;2;3012;Bern;1;0
72825;2;3018;Bern;1;0
72826;2;1007;Lausanne;1;0
72827;3;3072;Ostermundigen;1;0
72828;2;3006;Bern;1;0
72829;2;3011;Bern;1;0
72830;3;3014;Bern;1;0
72835;2;3018;Bern;1;0
72840;2;3018;Bern;1;0
72845;3;3018;Bern;1;0
72846;3;3013;Bern;1;0
72847;3;3072;Ostermundigen;1;0
72848;1;8903;Birmensdorf ZH;1;0
72849;1;8005;Zürich;1;0
72850;3;3303;Jegenstorf;1;0
72851;3;4144;Arlesheim;1;0
72852;2;3006;Bern;1;0
72853;3;3063;Ittigen;1;0
72854;2;3255;Rapperswil;1;0
72855;3;3600;Thun;1;0
72856;2;2740;Moutier;1;0
72857;3;4900;Langenthal;1;0
72858;2;3400;Burgdorf;1;0
72859;3;3018;Bern;1;0
72860;3;3543;Emmenmatt;1;0
72861;1;3007;Bern;1;0
72862;3;3063;Ittigen;1;0
72863;2;3012;Bern;1;0
72864;3;3067;Boll;1;0
72867;3;3097;Liebefeld;1;0
72868;3;2503;Biel;1;0
72869;3;3098;Schliern b. Köniz;1;0
72130;3;3612;Steffisburg;1;0
72132;3;5728;Gontenschwil;1;0
72215;2;3014;Bern;1;0
72216;3;3032;Hinterkappelen;1;0
72223;2;1700;Fribourg;1;0
72226;3;3011;Bern;1;0
72235;1;3007;Bern;1;0
72399;2;3006;Bern;1;0
72400;3;3007;Bern;1;0
72405;1;3007;Bern;1;0
72406;3;8603;Schwerzenbach;1;0
72407;2;3006;Bern;1;0
72415;2;3048;Worblaufen;1;0
72425;3;3072;Ostermundigen;1;0
72430;2;3027;Bern;1;0
72458;3;3000;Bern;1;0
72461;3;3076;Worb;1;0
72480;3;3116;Kirchdorf BE;1;0
72481;1;4500;Solothurn;1;0
72482;2;4912;Aarwangen;1;0
72498;2;3128;Kirchenthurnen;1;0
72511;2;F-74580;Viry;1;0
72589;3;4950;Huttwil;1;0
72590;2;3054;Schüpfen;1;0
72591;3;3012;Bern;1;0
72592;3;3082;Schlosswil;1;0
72593;2;3006;Bern;1;0
72594;2;3084;Wabern;1;0
72595;2;3000;Bern;1;0
72596;2;3027;Bern;1;0
72597;3;3027;Bern;1;0
72598;3;4057;Basel;1;0
72599;3;3013;Bern;1;0
72600;2;3250;Lyss;1;0
72601;3;3072;Ostermundigen;1;0
72603;2;3018;Bern;1;0
72669;2;3034;Murzelen;1;0
72671;2;3088;Rüeggisberg;1;0
72682;3;3400;Burgdorf;1;0
72683;2;3176;Neuenegg;1;0
72688;2;3098;Schliern b. Köniz;1;0
72733;3;3273;Kappelen;1;0
72748;2;4917;Busswil b.Melchnau;1;0
72756;3;3052;Zollikofen;1;0
72792;3;3037;Herrenschwanden;1;0
72793;2;2503;Biel/Bienne;1;0
72798;3;8044;Zürich;1;0
72799;3;3011;Bern;1;0
72800;3;9442;Berneck;1;0
72801;3;3000;Bern;1;0
72802;3;3027;Bern;1;0
72803;3;3535;Schüpbach;1;0
72812;3;3007;Bern;1;0
72813;2;8000;Zürich;1;0
72816;3;2502;Biel/Bienne;1;0
72820;3;3000;Bern;1;0
72821;2;3063;Ittigen;1;0
72865;2;3235;Erlach;1;0
72870;2;3018;Bern;1;0
72871;3;3018;Bern;1;0
72872;3;3098;Köniz;1;0
72873;2;3072;Ostermundigen;1;0
72874;3;3072;Ostermundigen;1;0
72883;2;3007;Bern;1;0
72884;3;3262;Suberg;1;0
72885;2;3019;Bern;1;0
72890;3;8953;Dietikon;1;0
72891;3;3001;Bern;1;0
72893;2;2502;Biel/Bienne;1;0
72894;3;3264;Diessbach b. Büren;1;0
72895;3;4629;Fulenbach;1;0
72896;3;3627;Heimberg;1;0
72902;2;3661;Uetendorf;1;0
72904;2;3400;Burgdorf;1;0
72908;3;3007;Bern;1;0
72909;3;3007;Bern;1;0
72910;3;3048;Worblaufen;1;0
72912;2;3007;Bern;1;0
72915;3;3006;Bern;1;0
72917;2;3312;Fraubrunnen;1;0
72918;1;1700;Fribourg;1;0
72919;1;3360;Herzogenbuchsee;1;0
72920;3;3027;Bern;1;0
72921;2;3027;Bern;1;0
72922;2;3177;Laupen BE;1;0
72923;2;3400;Burgdorf;1;0
72924;3;3018;Bern;1;0
72925;2;3000;Bern;1;0
72926;3;3148;Lanzhäusern;1;0
72930;2;3000;Bern;1;0
72931;3;3006;Bern;1;0
72932;3;3006;Bern;1;0
72933;3;3250;Lyss;1;0
72934;3;6744;Personico;1;0
72935;2;3084;Wabern;1;0
72242;1;3011;Bern;1;0
72243;3;3018;Bern;1;0
72244;2;3125;Toffen;1;0
72245;2;3018;Bern;1;0
72246;3;3177;Laupen BE;1;0
72247;2;3110;Münsingen;1;0
72248;3;3006;Bern;1;0
72249;3;3018;Bern;1;0
72250;2;3006;Bern;1;0
72251;3;3008;Bern;1;0
72252;2;3422;Kirchberg BE;1;0
72279;2;3052;Zollikofen;1;0
72343;3;8340;Hinwil;1;0
72367;2;3005;Bern;1;0
72372;2;3112;Allmendingen b. BE;1;0
72380;3;3400;Burgdorf;1;0
72381;2;3280;Murten;1;0
72382;2;3700;Spiez;1;0
72530;2;3013;Bern;1;0
72531;3;3084;Wabern;1;0
72543;1;3006;Bern;1;0
72544;3;1700;Fribourg;1;0
72622;3;3007;Bern;1;0
72623;3;3032;Hinterkappelen;1;0
72624;3;3012;Bern;1;0
72625;3;3012;Bern;1;0
72627;3;3005;Bern;1;0
72628;2;3015;Bern;1;0
72640;3;3007;Bern;1;0
72641;3;3534;Signau;1;0
72643;3;3027;Bern;1;0
72645;2;3930;Visp;1;0
72653;3;3007;Bern;1;0
72722;2;3018;Bern;1;0
72723;2;3018;Bern;1;0
72726;3;3018;Bern;1;0
72769;2;3008;Bern;1;0
72770;3;3018;Bern;1;0
72774;2;3013;Bern;1;0
72836;2;3003;Bern;1;0
72866;2;3012;Bern;1;0
72875;2;3007;Bern;1;0
72876;3;3007;Bern;1;0
72877;3;3098;Köniz;1;0
72878;3;3027;Bern;1;0
72879;3;3027;Bern;1;0
72880;3;3013;Bern;1;0
72881;2;3018;Bern;1;0
72882;2;8050;Zürich;1;0
72897;3;4142;Münchenstein;1;0
72899;3;9490;Vaduz;1;0
72905;3;6005;Luzern;1;0
72939;3;3097;Liebefeld;1;0
72946;3;3000;Bern;1;0
72949;2;4562;Biberist;1;0
72954;2;3018;Bern;1;0
72955;2;3018;Bern;1;0
72958;3;3953;Leuk Stadt;1;0
72963;2;3005;Bern;1;0
72966;2;3018;Bern;1;0
72967;3;3013;Bern;1;0
72968;3;3018;Bern;1;0
72969;1;3600;Thun;1;0
72970;3;9436;Balgach;1;0
72971;2;3005;Bern;1;0
72972;3;4434;Hölstein;1;0
72973;2;2072;St-Blaise;1;0
72974;3;2503;Biel/Bienne;1;0
72975;3;3052;Zollikofen;1;0
72976;3;3005;Bern;1;0
72981;2;3097;Liebefeld;1;0
72982;2;3014;Bern;1;0
72983;3;3013;Bern;1;0
72984;3;4600;Olten;1;0
72985;3;3052;Zollikofen;1;0
72987;3;3013;Bern;1;0
72989;3;3072;Ostermundigen;1;0
72990;2;3072;Ostermundigen;1;0
72991;2;3037;Herrenschwanden;1;0
72993;2;3011;Bern;1;0
72996;2;3018;Bern;1;0
72997;3;3018;Bern;1;0
72998;3;4632;Trimbach;1;0
72999;3;3037;Herrenschwanden;1;0
73000;2;3052;Zollikofen;1;0
73001;2;3075;Rüfenacht BE;1;0
73002;3;3612;Steffisburg;1;0
73003;3;3014;Bern;1;0
73004;3;3013;Bern;1;0
73005;3;8311;Brütten;1;0
73006;3;3008;Bern;1;0
73008;3;3014;Bern;1;0
73009;1;3672;Oberdiessbach;1;0
73010;2;1794;Salvenach;1;0
72351;2;3008;Bern;1;0
72396;3;4663;Aarburg;1;0
72410;2;3008;Bern;1;0
72411;3;3292;Busswil;1;0
72412;3;3250;Lyss;1;0
72414;3;3018;Bern;1;0
72417;3;3027;Bern;1;0
72418;3;3000;Bern;1;0
72437;3;3013;Bern;1;0
72452;3;3012;Bern;1;0
72453;3;3004;Bern;1;0
72466;3;3006;Bern;1;0
72467;2;3018;Bern;1;0
72468;1;3011;Bern;1;0
72470;2;3006;Bern;1;0
72471;3;3125;Toffen;1;0
72472;3;3072;Ostermundigen;1;0
72473;3;3001;Bern;1;0
72479;2;3044;Säriswil;1;0
72499;3;3006;Bern;1;0
72500;2;3011;Bern;1;0
72502;3;3008;Bern;1;0
72508;2;3011;Bern;1;0
72509;3;3112;Allmendingen b. BE;1;0
72532;3;3018;Bern;1;0
72533;3;3097;Liebefeld;1;0
72535;2;3006;Bern;1;0
72604;1;6002;Luzern;1;0
72605;1;6260;Reiden;1;0
72606;3;3052;Zollikofen;1;0
72607;1;2504;Biel/Bienne;1;0
72608;1;4054;Basel;1;0
72609;1;1001;Lausanne;1;0
72610;1;1217;Meyrin;1;0
72612;3;5332;Rekingen AG;1;0
72613;1;3001;Bern;1;0
